name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
Magic City Cannabis (In House) - Gelato Punch,,1/4 oz,7.0,33.0,132.0,Flower,False
Magic City Cannabis (In House) - Gelato Punch,,1/2 oz,14.0,62.03,124.06,Flower,False
Magic City Cannabis (In House) - Lickz,,1 g,1.0,5.0,140.0,Flower,False
Magic City Cannabis (In House) - Lickz,,1/8 oz,3.5,17.5,140.0,Flower,False
Magic City Cannabis (In House) - Lickz,,1/4 oz,7.0,33.0,132.0,Flower,False
Magic City Cannabis (In House) - Lickz,,1/2 oz,14.0,62.03,124.06,Flower,False
Magic City Cannabis (In House) - Lickz,,1 oz,28.0,124.06,124.06,Flower,False
Magic City Cannabis (In House) - Oreoz X Zero Gravity,,1 g,1.0,5.0,140.0,Flower,False
Magic City Cannabis (In House) - Oreoz X Zero Gravity,,1/8 oz,3.5,17.5,140.0,Flower,False
Magic City Cannabis (In House) - Oreoz X Zero Gravity,,1/4 oz,7.0,33.0,132.0,Flower,False
Magic City Cannabis (In House) - Oreoz X Zero Gravity,,1/2 oz,14.0,62.03,124.06,Flower,False
Magic City Cannabis (In House) - Oreoz X Zero Gravity,,1 oz,28.0,124.06,124.06,Flower,False
Magic City Cannabis (In House) - Black Maple,,1 g,1.0,5.5,154.0,Flower,False
Magic City Cannabis (In House) - Black Maple,,1/8 oz,3.5,20.39,163.12,Flower,False
Magic City Cannabis (In House) - Black Maple,,1/4 oz,7.0,40.81,163.24,Flower,False
Magic City Cannabis (In House) - Black Maple,,1/2 oz,14.0,73.52,147.04,Flower,False
Magic City Cannabis (In House) - Black Maple,,1 oz,28.0,147.04,147.04,Flower,False
Magic City Cannabis (In House) - Candy Bezels,,1 g,1.0,5.5,154.0,Flower,False
Magic City Cannabis (In House) - Candy Bezels,,1/8 oz,3.5,20.39,163.12,Flower,False
Magic City Cannabis (In House) - Candy Bezels,,1/4 oz,7.0,40.81,163.24,Flower,False
Magic City Cannabis (In House) - Candy Bezels,,1/2 oz,14.0,73.52,147.04,Flower,False
Magic City Cannabis (In House) - Candy Bezels,,1 oz,28.0,147.04,147.04,Flower,False
Kaviar Moonrocks | Sativa - 1g,,1 g,1.0,22.0,616.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Candy Bezels 1/8 Pre Pack,,1/8 oz,3.5,25.0,200.0,Flower,True
Cutting Edge - Oreoz,,1/2 oz,14.0,27.72,55.44,Flower,False
Cutting Edge - Oreoz,,1 oz,28.0,55.44,55.44,Flower,False
Magic City Cannabis (In House) - Wet Wet,,1/2 oz,14.0,27.72,55.44,Flower,False
